No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,Air Pollution Level (PM2.5),Air Pollution Level (PM10)
22198,2015,9,11,21,23.0,34.0,2.0,46.0,800.0,17.0,15.6,1011.7,13.3,0.0,WNW,1.9,Tidak Berbahaya,Tidak Berbahaya
22199,2015,9,11,22,26.0,29.0,2.0,56.0,900.0,2.0,15.9,1011.8,11.7,0.0,WNW,1.8,Tidak Berbahaya,Tidak Berbahaya
22200,2015,9,11,23,14.0,18.0,2.0,54.0,800.0,2.0,16.0,1011.7,10.3,0.0,NW,1.4,Tidak Berbahaya,Tidak Berbahaya
22201,2015,9,12,0,21.0,33.0,2.0,49.0,1100.0,2.0,16.4,1011.6,9.1,0.0,WNW,3.0,Tidak Berbahaya,Tidak Berbahaya
22202,2015,9,12,1,13.0,13.0,2.0,44.0,600.0,17.0,17.0,1012.3,7.6,0.0,NW,3.4,Tidak Berbahaya,Tidak Berbahaya
22203,2015,9,12,2,6.0,6.0,2.0,25.0,300.0,44.0,17.1,1012.7,6.0,0.0,NW,2.9,Tidak Berbahaya,Tidak Berbahaya
22204,2015,9,12,3,4.0,5.0,2.0,14.0,300.0,52.0,17.0,1012.8,4.6,0.0,NW,4.0,Tidak Berbahaya,Tidak Berbahaya
22205,2015,9,12,4,4.0,5.0,2.0,14.0,200.0,50.0,16.8,1013.5,4.5,0.0,NW,3.5,Tidak Berbahaya,Tidak Berbahaya
22206,2015,9,12,5,3.0,8.0,2.0,16.0,300.0,46.0,16.2,1013.9,4.6,0.0,NW,3.2,Tidak Berbahaya,Tidak Berbahaya
22207,2015,9,12,6,3.0,13.0,2.0,21.0,300.0,38.0,15.8,1014.4,5.1,0.0,WNW,2.7,Tidak Berbahaya,Tidak Berbahaya
22208,2015,9,12,7,7.0,22.0,2.0,22.0,400.0,32.0,16.2,1015.1,5.5,0.0,NW,3.6,Tidak Berbahaya,Tidak Berbahaya
22209,2015,9,12,8,7.0,12.0,2.0,25.0,400.0,33.0,17.6,1015.3,5.5,0.0,WNW,3.0,Tidak Berbahaya,Tidak Berbahaya
22210,2015,9,12,9,5.0,16.0,3.0,21.0,400.0,41.0,18.9,1015.6,5.0,0.0,WNW,3.4,Tidak Berbahaya,Tidak Berbahaya
22211,2015,9,12,10,10.0,10.0,3.0,14.0,400.0,54.0,20.4,1015.6,3.1,0.0,NW,3.6,Tidak Berbahaya,Tidak Berbahaya
22212,2015,9,12,11,4.0,12.0,3.0,12.0,300.0,61.0,21.1,1015.2,3.3,0.0,NW,3.9,Tidak Berbahaya,Tidak Berbahaya
22213,2015,9,12,12,3.0,5.0,2.0,11.0,300.0,67.0,22.4,1014.0,4.4,0.0,NW,3.7,Tidak Berbahaya,Tidak Berbahaya
22214,2015,9,12,13,3.0,6.0,2.0,10.0,300.0,71.0,23.3,1013.1,4.3,0.0,NW,4.9,Tidak Berbahaya,Tidak Berbahaya
22215,2015,9,12,14,4.0,5.0,2.0,9.0,300.0,74.0,24.3,1012.0,5.1,0.0,NW,3.8,Tidak Berbahaya,Tidak Berbahaya
22216,2015,9,12,15,3.0,13.0,2.0,9.0,300.0,77.0,25.0,1011.3,5.7,0.0,WNW,5.1,Tidak Berbahaya,Tidak Berbahaya
22217,2015,9,12,16,5.0,14.0,2.0,12.0,300.0,79.0,25.5,1010.5,5.1,0.0,WNW,3.8,Tidak Berbahaya,Tidak Berbahaya
22218,2015,9,12,17,7.0,11.0,2.0,14.0,300.0,77.0,25.6,1010.3,5.7,0.0,W,4.1,Tidak Berbahaya,Tidak Berbahaya
22219,2015,9,12,18,7.0,28.0,2.0,20.0,300.0,71.0,24.8,1010.0,5.0,0.0,WSW,2.5,Tidak Berbahaya,Tidak Berbahaya
22220,2015,9,12,19,12.0,42.0,2.0,37.0,400.0,50.0,22.5,1010.4,6.3,0.0,WSW,2.8,Tidak Berbahaya,Tidak Berbahaya
22221,2015,9,12,20,12.0,48.0,2.0,37.0,400.0,44.0,22.0,1011.1,7.0,0.0,WSW,4.2,Tidak Berbahaya,Tidak Berbahaya
22222,2015,9,12,21,17.0,47.0,2.0,39.0,400.0,47.0,21.2,1011.7,7.8,0.0,WSW,3.6,Tidak Berbahaya,Tidak Berbahaya
22223,2015,9,12,22,17.0,51.0,2.0,44.0,500.0,38.0,20.2,1011.8,8.2,0.0,WSW,2.3,Tidak Berbahaya,Berbahaya
22224,2015,9,12,23,20.0,48.0,2.0,55.0,600.0,19.0,19.8,1011.9,8.8,0.0,WSW,2.7,Tidak Berbahaya,Tidak Berbahaya
22225,2015,9,13,0,22.0,57.0,2.0,61.0,600.0,9.0,18.7,1012.1,9.2,0.0,W,1.8,Tidak Berbahaya,Berbahaya
22226,2015,9,13,1,20.0,52.0,2.0,58.0,600.0,8.0,17.8,1012.3,9.4,0.0,WSW,1.4,Tidak Berbahaya,Berbahaya
22227,2015,9,13,2,20.0,48.0,2.0,59.0,600.0,2.0,15.1,1012.5,10.5,0.0,NNE,0.9,Tidak Berbahaya,Tidak Berbahaya
22228,2015,9,13,3,22.0,55.0,2.0,54.0,700.0,2.0,15.3,1012.5,10.7,0.0,SE,1.9,Tidak Berbahaya,Berbahaya
22229,2015,9,13,4,22.0,51.0,2.0,50.0,700.0,2.0,13.5,1012.5,10.8,0.0,NE,0.2,Tidak Berbahaya,Berbahaya
22230,2015,9,13,5,22.0,49.0,2.0,42.0,800.0,2.0,12.7,1012.7,11.1,0.0,N,0.6,Tidak Berbahaya,Tidak Berbahaya
22231,2015,9,13,6,25.0,50.0,2.0,40.0,1000.0,2.0,12.4,1013.0,11.1,0.0,NE,0.3,Tidak Berbahaya,Tidak Berbahaya
22232,2015,9,13,7,25.0,63.0,2.0,35.0,1100.0,2.0,15.5,1013.1,12.3,0.0,WNW,0.5,Tidak Berbahaya,Berbahaya
22233,2015,9,13,8,20.0,38.0,2.0,46.0,1200.0,5.0,18.5,1013.2,11.3,0.0,SW,0.8,Tidak Berbahaya,Tidak Berbahaya
22234,2015,9,13,9,15.0,23.0,4.0,43.0,1100.0,22.0,21.1,1013.4,9.3,0.0,ENE,1.4,Tidak Berbahaya,Tidak Berbahaya
22235,2015,9,13,10,15.0,35.0,5.0,39.0,600.0,37.0,23.9,1013.5,10.9,0.0,NE,1.2,Tidak Berbahaya,Tidak Berbahaya
22236,2015,9,13,11,7.0,29.0,3.0,39.0,600.0,48.0,25.5,1013.1,10.1,0.0,NW,1.5,Tidak Berbahaya,Tidak Berbahaya
22237,2015,9,13,12,3.0,20.0,2.0,34.0,500.0,70.0,27.4,1012.5,8.8,0.0,W,1.2,Tidak Berbahaya,Tidak Berbahaya
22238,2015,9,13,13,9.0,33.0,2.0,31.0,400.0,84.0,28.6,1011.6,6.6,0.0,WSW,2.2,Tidak Berbahaya,Tidak Berbahaya
22239,2015,9,13,14,12.0,32.0,2.0,15.0,300.0,109.0,29.1,1010.9,6.5,0.0,WSW,3.2,Tidak Berbahaya,Tidak Berbahaya
22240,2015,9,13,15,17.0,36.0,2.0,14.0,400.0,109.0,29.3,1010.4,8.4,0.0,SW,3.2,Tidak Berbahaya,Tidak Berbahaya
22241,2015,9,13,16,22.0,42.0,2.0,19.0,500.0,119.0,29.3,1010.0,9.9,0.0,S,2.5,Tidak Berbahaya,Tidak Berbahaya
22242,2015,9,13,17,10.0,31.0,2.0,16.0,400.0,115.0,28.9,1010.0,9.1,0.0,SSW,2.1,Tidak Berbahaya,Tidak Berbahaya
22243,2015,9,13,18,16.0,39.0,2.0,24.0,400.0,104.0,27.4,1010.0,8.3,0.0,SW,2.8,Tidak Berbahaya,Tidak Berbahaya
22244,2015,9,13,19,20.0,70.0,3.0,34.0,500.0,95.0,25.9,1010.3,9.7,0.0,SW,2.5,Tidak Berbahaya,Berbahaya
22245,2015,9,13,20,35.0,94.0,7.0,48.0,700.0,70.0,24.9,1011.0,10.7,0.0,SW,2.2,Tidak Berbahaya,Berbahaya
22246,2015,9,13,21,35.0,89.0,7.0,51.0,700.0,57.0,24.4,1011.5,10.7,0.0,SW,3.3,Tidak Berbahaya,Berbahaya
22247,2015,9,13,22,39.0,99.0,6.0,53.0,700.0,45.0,23.1,1011.6,10.8,0.0,WSW,1.7,Tidak Berbahaya,Berbahaya
22248,2015,9,13,23,39.0,90.0,4.0,56.0,700.0,34.0,22.1,1011.7,11.5,0.0,WSW,1.7,Tidak Berbahaya,Berbahaya
22249,2015,9,14,0,39.0,95.0,3.0,56.0,700.0,30.0,21.2,1011.9,11.8,0.0,WSW,1.7,Tidak Berbahaya,Berbahaya
22250,2015,9,14,1,43.0,97.0,2.0,70.0,800.0,5.0,18.7,1012.0,12.4,0.0,W,1.7,Tidak Berbahaya,Berbahaya
22251,2015,9,14,2,53.0,93.0,2.0,66.0,800.0,2.0,16.6,1012.1,13.7,0.0,S,1.0,Berbahaya,Berbahaya
22252,2015,9,14,3,53.0,93.0,2.0,63.0,800.0,2.0,16.0,1012.4,13.3,0.0,NNE,0.3,Berbahaya,Berbahaya
22253,2015,9,14,4,70.0,104.0,3.0,60.0,900.0,2.0,15.1,1012.6,13.3,0.0,E,0.6,Berbahaya,Berbahaya
22254,2015,9,14,5,78.0,112.0,4.0,58.0,1000.0,2.0,15.6,1013.2,13.8,0.0,NE,1.3,Berbahaya,Berbahaya
22255,2015,9,14,6,77.0,108.0,4.0,54.0,1000.0,2.0,14.8,1013.9,13.5,0.0,E,0.8,Berbahaya,Berbahaya
22256,2015,9,14,7,83.0,121.0,3.0,50.0,1200.0,2.0,16.0,1014.8,14.2,0.0,ENE,1.3,Berbahaya,Berbahaya
22257,2015,9,14,8,68.0,109.0,6.0,64.0,1100.0,7.0,18.3,1015.3,14.4,0.0,ENE,1.3,Berbahaya,Berbahaya
22258,2015,9,14,9,70.0,121.0,7.0,71.0,1100.0,13.0,20.1,1015.6,14.5,0.0,ESE,1.3,Berbahaya,Berbahaya
22259,2015,9,14,10,87.0,155.0,10.0,94.0,1400.0,17.0,21.8,1015.7,14.9,0.0,NNE,1.2,Berbahaya,Berbahaya
22260,2015,9,14,11,117.0,180.0,20.0,94.0,1500.0,43.0,23.8,1015.4,14.2,0.0,ESE,1.0,Berbahaya,Berbahaya
22261,2015,9,14,12,95.0,132.0,26.0,51.0,1100.0,109.0,25.0,1014.8,13.5,0.0,SSE,2.1,Berbahaya,Berbahaya
22262,2015,9,14,13,103.0,133.0,30.0,33.0,1000.0,150.0,25.0,1014.5,12.6,0.0,SSE,2.6,Berbahaya,Berbahaya
22263,2015,9,14,14,92.0,105.0,27.0,23.0,900.0,150.0,25.5,1014.3,12.0,0.0,SSE,1.9,Berbahaya,Berbahaya
22264,2015,9,14,15,90.0,113.0,25.0,24.0,900.0,165.0,25.4,1013.9,10.8,0.0,SSW,2.8,Berbahaya,Berbahaya
22265,2015,9,14,16,74.0,95.0,19.0,21.0,800.0,181.0,25.8,1013.6,10.4,0.0,S,2.0,Berbahaya,Berbahaya
22266,2015,9,14,17,63.0,71.0,17.0,20.0,700.0,169.0,25.7,1013.6,7.8,0.0,S,2.5,Berbahaya,Berbahaya
22267,2015,9,14,18,52.0,81.0,15.0,25.0,800.0,164.0,24.7,1013.6,9.8,0.0,S,1.3,Berbahaya,Berbahaya
22268,2015,9,14,19,61.0,90.0,10.0,30.0,900.0,139.0,23.0,1014.1,13.2,0.0,SSE,1.1,Berbahaya,Berbahaya
22269,2015,9,14,20,59.0,102.0,8.0,38.0,1000.0,105.0,21.4,1014.9,12.8,0.0,SSE,0.8,Berbahaya,Berbahaya
22270,2015,9,14,21,74.0,118.0,7.0,42.0,1200.0,84.0,19.6,1015.5,13.3,0.0,S,0.5,Berbahaya,Berbahaya
22271,2015,9,14,22,84.0,105.0,8.0,58.0,1300.0,61.0,17.7,1015.8,13.2,0.0,SE,1.1,Berbahaya,Berbahaya
22272,2015,9,14,23,80.0,119.0,9.0,61.0,1100.0,55.0,17.3,1016.0,13.4,0.0,SSE,0.7,Berbahaya,Berbahaya
22273,2015,9,15,0,76.0,85.0,6.0,52.0,1000.0,55.0,18.4,1016.4,12.8,0.0,SSE,1.3,Berbahaya,Berbahaya
22274,2015,9,15,1,91.0,125.0,5.0,74.0,1200.0,21.0,16.1,1016.4,13.6,0.0,E,1.0,Berbahaya,Berbahaya
22275,2015,9,15,2,89.0,101.0,2.0,60.0,1100.0,26.0,15.4,1016.2,13.6,0.0,ENE,0.8,Berbahaya,Berbahaya
22276,2015,9,15,3,85.0,89.0,2.0,52.0,1100.0,29.0,15.0,1016.1,13.7,0.0,ENE,1.0,Berbahaya,Berbahaya
22277,2015,9,15,4,86.0,93.0,2.0,71.0,1200.0,4.0,15.1,1016.2,13.8,0.0,NE,0.9,Berbahaya,Berbahaya
22278,2015,9,15,5,88.0,103.0,2.0,68.0,1300.0,2.0,14.7,1016.5,13.4,0.0,NE,0.7,Berbahaya,Berbahaya
22279,2015,9,15,6,91.0,121.0,2.0,72.0,1400.0,2.0,14.0,1016.8,13.0,0.0,NNE,0.7,Berbahaya,Berbahaya
22280,2015,9,15,7,121.0,152.0,2.0,73.0,1700.0,2.0,15.4,1017.1,13.8,0.0,ENE,0.7,Berbahaya,Berbahaya
22281,2015,9,15,8,137.0,144.0,5.0,71.0,1500.0,15.0,17.4,1017.2,13.1,0.0,N,1.5,Berbahaya,Berbahaya
22282,2015,9,15,9,119.0,132.0,7.0,55.0,1300.0,44.0,19.3,1017.5,13.9,0.0,NE,1.7,Berbahaya,Berbahaya
22283,2015,9,15,10,124.0,142.0,15.0,51.0,1300.0,68.0,21.0,1017.5,13.9,0.0,ENE,1.5,Berbahaya,Berbahaya
22284,2015,9,15,11,124.0,137.0,17.0,51.0,1300.0,80.0,22.5,1017.0,14.6,0.0,NNE,1.4,Berbahaya,Berbahaya
22285,2015,9,15,12,124.0,116.0,30.0,8.0,1300.0,137.0,24.1,1016.2,14.8,0.0,E,1.0,Berbahaya,Berbahaya
22286,2015,9,15,13,82.0,104.0,38.0,9.0,1300.0,193.0,24.4,1015.3,14.2,0.0,NE,1.4,Berbahaya,Berbahaya
22287,2015,9,15,14,105.0,105.0,33.0,9.0,1200.0,215.0,25.2,1014.6,13.1,0.0,E,2.7,Berbahaya,Berbahaya
22288,2015,9,15,15,85.0,88.0,26.0,9.0,1000.0,202.0,25.8,1014.0,11.9,0.0,ESE,1.6,Berbahaya,Berbahaya
22289,2015,9,15,16,98.0,133.0,27.0,9.0,1100.0,213.0,25.6,1013.7,11.7,0.0,SE,2.4,Berbahaya,Berbahaya
22290,2015,9,15,17,97.0,109.0,26.0,9.0,1100.0,212.0,25.1,1013.6,11.6,0.0,SE,1.8,Berbahaya,Berbahaya
22291,2015,9,15,18,91.0,107.0,20.0,9.0,1100.0,187.0,24.4,1013.5,11.0,0.0,SSW,1.5,Berbahaya,Berbahaya
22292,2015,9,15,19,95.0,128.0,14.0,9.0,1200.0,149.0,22.1,1013.6,11.8,0.0,SSW,0.9,Berbahaya,Berbahaya
22293,2015,9,15,20,112.0,142.0,8.0,9.0,1200.0,105.0,19.3,1014.0,13.5,0.0,ENE,0.4,Berbahaya,Berbahaya
22294,2015,9,15,21,131.0,159.0,3.0,9.0,1400.0,40.0,17.9,1014.3,14.2,0.0,SW,0.0,Berbahaya,Berbahaya
22295,2015,9,15,22,106.0,132.0,2.0,9.0,1300.0,30.0,17.2,1014.4,14.5,0.0,SW,0.2,Berbahaya,Berbahaya
22296,2015,9,15,23,108.0,136.0,2.0,9.0,1500.0,3.0,16.8,1014.5,14.1,0.0,NW,0.0,Berbahaya,Berbahaya
22297,2015,9,16,0,118.0,139.0,2.0,9.0,1400.0,2.0,16.3,1014.6,14.5,0.0,NE,0.0,Berbahaya,Berbahaya
22298,2015,9,16,1,114.0,121.0,2.0,9.0,1300.0,4.0,15.9,1014.6,14.3,0.0,E,0.7,Berbahaya,Berbahaya
22299,2015,9,16,2,111.0,111.0,2.0,9.0,1200.0,3.0,15.7,1014.5,14.4,0.0,NNE,1.0,Berbahaya,Berbahaya
22300,2015,9,16,3,119.0,121.0,2.0,9.0,1500.0,2.0,15.8,1014.3,14.5,0.0,E,1.0,Berbahaya,Berbahaya
22301,2015,9,16,4,129.0,142.0,2.0,9.0,1700.0,2.0,15.0,1014.4,14.2,0.0,ENE,0.5,Berbahaya,Berbahaya
22302,2015,9,16,5,155.0,157.0,2.0,9.0,1800.0,2.0,14.7,1014.4,14.2,0.0,ENE,0.5,Berbahaya,Berbahaya
22303,2015,9,16,6,160.0,160.0,2.0,9.0,1600.0,2.0,14.2,1014.7,13.6,0.0,ENE,0.3,Berbahaya,Berbahaya
22304,2015,9,16,7,158.0,158.0,2.0,9.0,1400.0,28.0,15.1,1015.0,14.6,0.0,ENE,0.9,Berbahaya,Berbahaya
22305,2015,9,16,8,154.0,154.0,2.0,9.0,1600.0,28.0,17.3,1015.2,14.6,0.0,NE,1.2,Berbahaya,Berbahaya
22306,2015,9,16,9,150.0,150.0,4.0,9.0,1500.0,33.0,18.9,1015.4,15.0,0.0,ENE,1.7,Berbahaya,Berbahaya
22307,2015,9,16,10,157.0,157.0,4.0,9.0,1500.0,33.0,21.0,1015.3,15.3,0.0,ENE,1.2,Berbahaya,Berbahaya
22308,2015,9,16,11,167.0,168.0,10.0,36.0,1600.0,85.0,22.9,1015.3,15.5,0.0,NNE,0.6,Berbahaya,Berbahaya
22309,2015,9,16,12,167.0,168.0,10.0,36.0,1600.0,85.0,24.6,1014.6,14.7,0.0,SSW,1.2,Berbahaya,Berbahaya
22310,2015,9,16,13,122.0,122.0,10.0,36.0,1600.0,85.0,25.3,1014.1,14.4,0.0,SW,2.1,Berbahaya,Berbahaya
22311,2015,9,16,14,104.0,110.0,16.0,36.0,1000.0,183.0,26.2,1013.4,13.0,0.0,SSW,2.1,Berbahaya,Berbahaya
22312,2015,9,16,15,97.0,110.0,16.0,30.0,1000.0,203.0,26.5,1012.7,13.3,0.0,WSW,1.6,Berbahaya,Berbahaya
22313,2015,9,16,16,98.0,124.0,14.0,31.0,1000.0,208.0,26.3,1012.3,13.1,0.0,SW,2.4,Berbahaya,Berbahaya
22314,2015,9,16,17,96.0,126.0,16.0,31.0,1000.0,194.0,25.6,1012.1,13.4,0.0,SW,2.0,Berbahaya,Berbahaya
22315,2015,9,16,18,98.0,136.0,13.0,37.0,1100.0,167.0,24.5,1012.2,13.7,0.0,SW,1.7,Berbahaya,Berbahaya
22316,2015,9,16,19,104.0,129.0,12.0,50.0,1200.0,134.0,23.9,1012.7,14.0,0.0,SSW,1.6,Berbahaya,Berbahaya
22317,2015,9,16,20,114.0,152.0,9.0,60.0,1300.0,109.0,22.5,1013.3,14.3,0.0,SSE,0.9,Berbahaya,Berbahaya
22318,2015,9,16,21,141.0,170.0,8.0,74.0,1400.0,85.0,20.1,1013.4,15.7,0.0,SE,0.8,Berbahaya,Berbahaya
22319,2015,9,16,22,143.0,166.0,4.0,83.0,1400.0,58.0,18.7,1013.6,15.9,0.0,ESE,0.8,Berbahaya,Berbahaya
22320,2015,9,16,23,149.0,160.0,2.0,88.0,1500.0,35.0,17.9,1013.6,15.9,0.0,ESE,0.8,Berbahaya,Berbahaya
22321,2015,9,17,0,153.0,155.0,2.0,99.0,1500.0,21.0,17.8,1013.6,15.8,0.0,NE,0.4,Berbahaya,Berbahaya
22322,2015,9,17,1,154.0,160.0,2.0,116.0,1400.0,7.0,17.8,1013.7,15.8,0.0,ENE,0.5,Berbahaya,Berbahaya
22323,2015,9,17,2,163.0,165.0,3.0,89.0,1300.0,20.0,18.1,1013.5,15.9,0.0,NE,1.5,Berbahaya,Berbahaya
22324,2015,9,17,3,167.0,167.0,2.0,88.0,1200.0,12.0,17.5,1013.4,15.8,0.0,NE,1.3,Berbahaya,Berbahaya
22325,2015,9,17,4,168.0,168.0,2.0,80.0,1300.0,7.0,17.2,1013.6,15.4,0.0,E,1.0,Berbahaya,Berbahaya
22326,2015,9,17,5,163.0,167.0,2.0,111.0,1600.0,2.0,16.4,1013.6,15.4,0.0,ENE,0.7,Berbahaya,Berbahaya
22327,2015,9,17,6,170.0,170.0,2.0,110.0,1500.0,2.0,16.3,1013.7,15.5,0.0,ENE,1.0,Berbahaya,Berbahaya
22328,2015,9,17,7,174.0,174.0,2.0,95.0,1400.0,3.0,16.6,1014.2,15.5,0.0,ENE,1.0,Berbahaya,Berbahaya
22329,2015,9,17,8,180.0,180.0,3.0,74.0,1400.0,32.0,18.3,1014.4,15.5,0.0,ENE,1.4,Berbahaya,Berbahaya
22330,2015,9,17,9,168.0,168.0,6.0,61.0,1300.0,63.0,20.0,1014.3,15.4,0.0,ENE,1.3,Berbahaya,Berbahaya
22331,2015,9,17,10,188.0,197.0,7.0,77.0,1500.0,51.0,21.3,1014.5,15.6,0.0,NE,1.4,Berbahaya,Berbahaya
22332,2015,9,17,11,197.0,197.0,10.0,73.0,1500.0,88.0,23.3,1014.2,16.6,0.0,SSE,1.0,Berbahaya,Berbahaya
22333,2015,9,17,12,179.0,180.0,15.0,63.0,1400.0,130.0,24.5,1013.4,16.5,0.0,E,0.8,Berbahaya,Berbahaya
22334,2015,9,17,13,166.0,184.0,20.0,68.0,1400.0,145.0,25.8,1012.5,16.6,0.0,SSW,1.7,Berbahaya,Berbahaya
22335,2015,9,17,14,110.0,110.0,20.0,26.0,1100.0,184.0,27.0,1011.6,16.3,0.0,SW,1.9,Berbahaya,Berbahaya
22336,2015,9,17,15,110.0,119.0,19.0,22.0,1200.0,190.0,27.1,1011.2,16.1,0.0,WSW,3.1,Berbahaya,Berbahaya
22337,2015,9,17,16,104.0,119.0,19.0,22.0,1200.0,192.0,26.8,1010.8,16.1,0.0,WSW,2.4,Berbahaya,Berbahaya
22338,2015,9,17,17,106.0,123.0,16.0,26.0,1200.0,188.0,26.9,1010.9,16.5,0.0,SSW,1.6,Berbahaya,Berbahaya
22339,2015,9,17,18,121.0,141.0,16.0,33.0,1200.0,176.0,26.0,1011.3,16.3,0.0,SSW,1.8,Berbahaya,Berbahaya
22340,2015,9,17,19,136.0,160.0,14.0,45.0,1300.0,144.0,25.0,1011.6,16.2,0.0,SSW,1.0,Berbahaya,Berbahaya
22341,2015,9,17,20,144.0,176.0,10.0,58.0,1400.0,99.0,22.3,1012.2,17.2,0.0,SSW,0.8,Berbahaya,Berbahaya
22342,2015,9,17,21,170.0,203.0,5.0,79.0,1600.0,57.0,20.6,1012.4,17.6,0.0,SE,1.0,Berbahaya,Berbahaya
22343,2015,9,17,22,178.0,184.0,4.0,96.0,2000.0,36.0,21.0,1012.2,17.8,0.0,ESE,0.9,Berbahaya,Berbahaya
22344,2015,9,17,23,162.0,174.0,4.0,140.0,2100.0,3.0,21.0,1012.2,18.0,0.0,NE,0.4,Berbahaya,Berbahaya
22345,2015,9,18,0,174.0,174.0,4.0,123.0,2000.0,9.0,21.0,1012.3,18.0,0.0,ENE,1.0,Berbahaya,Berbahaya
22346,2015,9,18,1,213.0,246.0,2.0,89.0,1800.0,20.0,20.8,1011.9,18.6,0.0,ENE,1.1,Berbahaya,Berbahaya
22347,2015,9,18,2,222.0,222.0,2.0,91.0,1900.0,3.0,20.2,1012.0,19.0,0.4,ESE,1.2,Berbahaya,Berbahaya
22348,2015,9,18,3,234.0,234.0,2.0,94.0,1800.0,4.0,21.1,1012.1,18.8,0.1,NNW,2.3,Berbahaya,Berbahaya
22349,2015,9,18,4,226.0,226.0,2.0,54.0,1500.0,38.0,20.1,1012.4,18.4,0.0,E,1.4,Berbahaya,Berbahaya
22350,2015,9,18,5,190.0,190.0,2.0,57.0,1300.0,43.0,20.2,1012.6,18.3,0.0,NE,1.0,Berbahaya,Berbahaya
22351,2015,9,18,6,91.0,91.0,2.0,28.0,1000.0,81.0,20.2,1012.9,18.0,0.0,NE,1.3,Berbahaya,Berbahaya
22352,2015,9,18,7,56.0,56.0,2.0,27.0,900.0,63.0,20.0,1013.2,18.1,0.0,NE,0.7,Berbahaya,Berbahaya
22353,2015,9,18,8,66.0,66.0,2.0,43.0,1100.0,54.0,20.8,1013.6,16.8,0.0,N,1.8,Berbahaya,Berbahaya
22354,2015,9,18,9,131.0,131.0,2.0,55.0,1200.0,67.0,21.9,1013.8,17.1,0.0,NNE,1.6,Berbahaya,Berbahaya
22355,2015,9,18,10,78.0,78.0,4.0,46.0,1100.0,81.0,24.1,1013.9,16.6,0.0,NNE,1.6,Berbahaya,Berbahaya
22356,2015,9,18,11,79.0,79.0,6.0,39.0,1100.0,90.0,25.8,1013.5,16.1,0.0,NNW,2.0,Berbahaya,Berbahaya
22357,2015,9,18,12,43.0,43.0,5.0,26.0,800.0,97.0,27.2,1012.8,15.6,0.0,NNE,2.1,Tidak Berbahaya,Tidak Berbahaya
22358,2015,9,18,13,24.0,24.0,3.0,18.0,600.0,108.0,28.4,1012.1,13.9,0.0,ENE,2.0,Tidak Berbahaya,Tidak Berbahaya
22359,2015,9,18,14,21.0,21.0,2.0,15.0,500.0,116.0,29.0,1011.7,12.4,0.0,NNW,2.7,Tidak Berbahaya,Tidak Berbahaya
22360,2015,9,18,15,14.0,14.0,2.0,12.0,400.0,116.0,29.4,1011.0,11.4,0.0,NW,1.8,Tidak Berbahaya,Tidak Berbahaya
22361,2015,9,18,16,11.0,11.0,2.0,12.0,400.0,119.0,29.2,1010.6,10.3,0.0,E,1.3,Tidak Berbahaya,Tidak Berbahaya
22362,2015,9,18,17,18.0,18.0,2.0,16.0,400.0,112.0,28.3,1010.8,13.4,0.0,ENE,2.0,Tidak Berbahaya,Tidak Berbahaya
22363,2015,9,18,18,16.0,32.0,2.0,23.0,500.0,102.0,26.4,1011.1,14.2,0.0,ENE,1.4,Tidak Berbahaya,Tidak Berbahaya
22364,2015,9,18,19,30.0,116.0,2.0,58.0,800.0,71.0,22.9,1011.2,15.7,0.0,SW,0.0,Tidak Berbahaya,Berbahaya
22365,2015,9,18,20,72.0,112.0,2.0,83.0,1200.0,30.0,21.7,1011.9,15.5,0.0,WSW,1.2,Berbahaya,Berbahaya
22366,2015,9,18,21,60.0,84.0,2.0,104.0,1200.0,9.0,20.5,1012.5,15.9,0.0,SW,0.1,Berbahaya,Berbahaya
22367,2015,9,18,22,47.0,61.0,2.0,116.0,1200.0,2.0,20.1,1013.1,15.9,0.0,ENE,1.3,Tidak Berbahaya,Berbahaya
22368,2015,9,18,23,48.0,52.0,2.0,107.0,1100.0,4.0,19.1,1013.4,16.0,0.0,S,0.4,Tidak Berbahaya,Berbahaya
22369,2015,9,19,0,33.0,34.0,2.0,91.0,800.0,4.0,17.8,1013.6,15.2,0.0,WNW,1.0,Tidak Berbahaya,Tidak Berbahaya
22370,2015,9,19,1,19.0,49.0,2.0,89.0,800.0,2.0,18.4,1014.1,13.0,0.0,ESE,2.1,Tidak Berbahaya,Tidak Berbahaya
22371,2015,9,19,2,18.0,26.0,2.0,83.0,700.0,2.0,16.7,1014.0,13.6,0.0,NW,0.6,Tidak Berbahaya,Tidak Berbahaya
22372,2015,9,19,3,25.0,39.0,2.0,77.0,600.0,2.0,15.5,1013.9,13.5,0.0,SSW,0.8,Tidak Berbahaya,Tidak Berbahaya
22373,2015,9,19,4,16.0,17.0,2.0,66.0,500.0,3.0,14.8,1014.1,13.2,0.0,ESE,0.4,Tidak Berbahaya,Tidak Berbahaya
22374,2015,9,19,5,10.0,10.0,2.0,53.0,500.0,7.0,18.0,1014.3,9.9,0.0,NNE,1.5,Tidak Berbahaya,Tidak Berbahaya
22375,2015,9,19,6,11.0,22.0,2.0,54.0,500.0,10.0,17.0,1014.6,10.1,0.0,ENE,1.2,Tidak Berbahaya,Tidak Berbahaya
